Pid      Process              Base       InLoad InInit InMem MappedPath
    1540 svchost.exe          0x76ad0000 True   True   True  \Windows\System32\user32.dll
    1540 svchost.exe          0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
    1540 svchost.exe          0x01300000 False  False  False \Windows\System32\en-US\KernelBase.dll.mui
    1540 svchost.exe          0x76da0000 True   True   True  \Windows\System32\imm32.dll
    1540 svchost.exe          0x75370000 True   True   True  \Windows\System32\msctf.dll
     328 dwm.exe              0x70300000 True   True   True  \Windows\System32\dwmredir.dll
     328 dwm.exe              0x00720000 True   False  True  \Windows\System32\dwm.exe
     328 dwm.exe              0x77070000 True   True   True  \Windows\System32\Wldap32.dll
     328 dwm.exe              0x76340000 True   True   True  \Windows\System32\sechost.dll
     328 dwm.exe              0x73dc0000 True   True   True  \Windows\System32\uxtheme.dll
     328 dwm.exe              0x73760000 True   True   True  \Windows\System32\wkscli.dll
     328 dwm.exe              0x73780000 True   True   True  \Windows\System32\netapi32.dll
     328 dwm.exe              0x76890000 True   True   True  \Windows\System32\psapi.dll
     328 dwm.exe              0x76dc0000 True   True   True  \Windows\System32\ole32.dll
     328 dwm.exe              0x74fc0000 True   True   True  \Windows\System32\cryptbase.dll
     328 dwm.exe              0x76a30000 True   True   True  \Windows\System32\usp10.dll
     328 dwm.exe              0x75370000 True   True   True  \Windows\System32\msctf.dll
     328 dwm.exe              0x76750000 True   True   True  \Windows\System32\urlmon.dll
     328 dwm.exe              0x701a0000 True   True   True  \Windows\System32\dwmcore.dll
     328 dwm.exe              0x76630000 True   True   True  \Windows\System32\ws2_32.dll
     328 dwm.exe              0x75440000 True   True   True  \Windows\System32\msvcrt.dll
     328 dwm.exe              0x74650000 True   True   True  \Windows\System32\version.dll
     328 dwm.exe              0x76460000 True   True   True  \Windows\System32\nsi.dll
     328 dwm.exe              0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
     328 dwm.exe              0x74f50000 True   True   True  \Windows\System32\sspicli.dll
     328 dwm.exe              0x768a0000 True   True   True  \Windows\System32\gdi32.dll
     328 dwm.exe              0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
     328 dwm.exe              0x770c0000 True   True   True  \Windows\System32\oleaut32.dll
     328 dwm.exe              0x76ad0000 True   True   True  \Windows\System32\user32.dll
     328 dwm.exe              0x754f0000 True   True   True  \Windows\System32\shell32.dll
     328 dwm.exe              0x750e0000 True   True   True  \Windows\System32\msasn1.dll
     328 dwm.exe              0x77060000 True   True   True  \Windows\System32\lpk.dll
     328 dwm.exe              0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
     328 dwm.exe              0x74f30000 True   True   True  \Windows\System32\secur32.dll
     328 dwm.exe              0x76140000 True   True   True  \Windows\System32\iertutil.dll
     328 dwm.exe              0x73750000 True   True   True  \Windows\System32\samcli.dll
     328 dwm.exe              0x70160000 True   True   True  \Windows\System32\d3d10_1.dll
     328 dwm.exe              0x73770000 True   True   True  \Windows\System32\netutils.dll
     328 dwm.exe              0x768f0000 True   True   True  \Windows\System32\advapi32.dll
     328 dwm.exe              0x76550000 True   True   True  \Windows\System32\shlwapi.dll
     328 dwm.exe              0x75320000 True   True   True  \Windows\System32\KernelBase.dll
     328 dwm.exe              0x75200000 True   True   True  \Windows\System32\crypt32.dll
     328 dwm.exe              0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
     328 dwm.exe              0x73a20000 True   True   True  \Windows\System32\dwmapi.dll
     328 dwm.exe              0x70050000 True   True   True  \Windows\System32\dxgi.dll
     328 dwm.exe              0x76470000 True   True   True  \Windows\System32\kernel32.dll
     328 dwm.exe              0x74890000 True   True   True  \Windows\System32\rsaenh.dll
     328 dwm.exe              0x76f20000 True   True   True  \Windows\System32\ntdll.dll
     328 dwm.exe              0x738b0000 True   True   True  \Windows\System32\WindowsCodecs.dll
     328 dwm.exe              0x76360000 True   True   True  \Windows\System32\wininet.dll
     328 dwm.exe              0x750f0000 True   True   True  \Windows\System32\wintrust.dll
     328 dwm.exe              0x76da0000 True   True   True  \Windows\System32\imm32.dll
     328 dwm.exe              0x70110000 True   True   True  \Windows\System32\d3d10_1core.dll
     508 explorer.exe         0x04cb0000 False  False  False \Windows\System32\imageres.dll
     508 explorer.exe         0x001f0000 True   False  True  \Windows\explorer.exe
     508 explorer.exe         0x70d30000 True   True   True  \Windows\System32\netprofm.dll
     508 explorer.exe         0x76340000 True   True   True  \Windows\System32\sechost.dll
     508 explorer.exe         0x6c120000 True   True   True  \Windows\System32\shacct.dll
     508 explorer.exe         0x04570000 False  False  False \Windows\System32\en-US\WinSATAPI.dll.mui
     508 explorer.exe         0x6f610000 True   True   True  \Windows\System32\gameux.dll
     508 explorer.exe         0x76890000 True   True   True  \Windows\System32\psapi.dll
     508 explorer.exe         0x727a0000 True   True   True  \Windows\System32\tquery.dll
     508 explorer.exe         0x6fdb0000 True   True   True  \Windows\System32\linkinfo.dll
     508 explorer.exe         0x73750000 True   True   True  \Windows\System32\samcli.dll
     508 explorer.exe         0x6cfe0000 True   True   True  \Windows\System32\NlsData0009.dll
     508 explorer.exe         0x745f0000 True   True   True  \Windows\System32\ntmarta.dll
     508 explorer.exe         0x70c00000 True   True   True  \Windows\System32\wbem\wbemsvc.dll
     508 explorer.exe         0x6f210000 True   True   True  \Windows\System32\onex.dll
     508 explorer.exe         0x6d780000 True   True   True  \Windows\System32\framedynos.dll
     508 explorer.exe         0x73300000 True   True   True  \Windows\System32\dsrole.dll
     508 explorer.exe         0x70e30000 True   True   True  \Windows\System32\ntdsapi.dll
     508 explorer.exe         0x6d4d0000 True   True   True  \Windows\System32\msxml3.dll
     508 explorer.exe         0x75440000 True   True   True  \Windows\System32\msvcrt.dll
     508 explorer.exe         0x75060000 True   True   True  \Windows\System32\RpcRtRemote.dll
     508 explorer.exe         0x76670000 True   True   True  \Windows\System32\rpcrt4.dll
     508 explorer.exe         0x718a0000 True   True   True  \Windows\System32\NlsLexicons0009.dll
     508 explorer.exe         0x74eb0000 True   True   True  \Windows\System32\srvcli.dll
     508 explorer.exe         0x72070000 True   True   True  \Windows\System32\wwapi.dll
     508 explorer.exe         0x074c0000 False  False  False \Windows\System32\en-US\shdocvw.dll.mui
     508 explorer.exe         0x73dc0000 True   True   True  \Windows\System32\uxtheme.dll
     508 explorer.exe         0x750e0000 True   True   True  \Windows\System32\msasn1.dll
     508 explorer.exe         0x77060000 True   True   True  \Windows\System32\lpk.dll
     508 explorer.exe         0x76ba0000 True   True   True  \Windows\System32\setupapi.dll
     508 explorer.exe         0x6e310000 True   True   True  \Windows\System32\ieframe.dll
     508 explorer.exe         0x72920000 True   True   True  \Windows\System32\netshell.dll
     508 explorer.exe         0x74f30000 True   True   True  \Windows\System32\secur32.dll
     508 explorer.exe         0x74540000 True   True   True  \Windows\System32\WSHTCPIP.DLL
     508 explorer.exe         0x76750000 True   True   True  \Windows\System32\urlmon.dll
     508 explorer.exe         0x744c0000 True   True   True  \Windows\System32\FirewallAPI.dll
     508 explorer.exe         0x73770000 True   True   True  \Windows\System32\netutils.dll
     508 explorer.exe         0x01d80000 False  False  False \Windows\System32\en-US\gameux.dll.mui
     508 explorer.exe         0x70390000 True   True   True  \Windows\System32\winspool.drv
     508 explorer.exe         0x769a0000 True   True   True  \Windows\System32\clbcatq.dll
     508 explorer.exe         0x02fb0000 False  False  False \Windows\System32\en-US\ActionCenter.dll.mui
     508 explorer.exe         0x72050000 True   True   True  \Windows\System32\wlanapi.dll
     508 explorer.exe         0x75200000 True   True   True  \Windows\System32\crypt32.dll
     508 explorer.exe         0x768a0000 True   True   True  \Windows\System32\gdi32.dll
     508 explorer.exe         0x707f0000 True   True   True  \Windows\System32\winbrand.dll
     508 explorer.exe         0x6fe00000 True   True   True  \Windows\System32\cscdll.dll
     508 explorer.exe         0x6fe10000 True   True   True  \Windows\System32\ExplorerFrame.dll
     508 explorer.exe         0x70a20000 True   True   True  \Windows\System32\msxml6.dll
     508 explorer.exe         0x75030000 True   True   True  \Windows\System32\winsta.dll
     508 explorer.exe         0x75070000 True   True   True  \Windows\System32\profapi.dll
     508 explorer.exe         0x07c50000 False  False  False \Windows\System32\en-US\hgcpl.dll.mui
     508 explorer.exe         0x72260000 True   True   True  \Windows\System32\QUTIL.DLL
     508 explorer.exe         0x73870000 True   True   True  \Windows\System32\UIAnimation.dll
     508 explorer.exe         0x72e80000 True   True   True  \Windows\System32\StructuredQuery.dll
     508 explorer.exe         0x76da0000 True   True   True  \Windows\System32\imm32.dll
     508 explorer.exe         0x74aa0000 True   True   True  \Windows\System32\wship6.dll
     508 explorer.exe         0x030b0000 False  False  False \Windows\System32\en-US\wdmaud.drv.mui
     508 explorer.exe         0x74c90000 True   True   True  \Windows\System32\wevtapi.dll
     508 explorer.exe         0x76140000 True   True   True  \Windows\System32\iertutil.dll
     508 explorer.exe         0x76ad0000 True   True   True  \Windows\System32\user32.dll
     508 explorer.exe         0x768f0000 True   True   True  \Windows\System32\advapi32.dll
     508 explorer.exe         0x6df00000 True   True   True  \Windows\System32\FXSRESM.dll
     508 explorer.exe         0x6f510000 True   True   True  \Program Files\Common Files\microsoft shared\ink\tiptsf.dll
     508 explorer.exe         0x71130000 True   True   True  \Windows\System32\wbemcomn.dll
     508 explorer.exe         0x77070000 True   True   True  \Windows\System32\Wldap32.dll
     508 explorer.exe         0x70740000 True   True   True  \Windows\System32\npmproxy.dll
     508 explorer.exe         0x76360000 True   True   True  \Windows\System32\wininet.dll
     508 explorer.exe         0x74970000 True   True   True  \Windows\System32\dnsapi.dll
     508 explorer.exe         0x72f80000 True   True   True  \Windows\System32\syncui.dll
     508 explorer.exe         0x73830000 True   True   True  \Windows\System32\stobject.dll
     508 explorer.exe         0x6fba0000 True   True   True  \Windows\System32\ntshrui.dll
     508 explorer.exe         0x731b0000 True   True   True  \Windows\System32\es.dll
     508 explorer.exe         0x6d7c0000 True   True   True  \Windows\System32\werconcpl.dll
     508 explorer.exe         0x76dc0000 True   True   True  \Windows\System32\ole32.dll
     508 explorer.exe         0x76f20000 True   True   True  \Windows\System32\ntdll.dll
     508 explorer.exe         0x739f0000 True   True   True  \Windows\System32\xmllite.dll
     508 explorer.exe         0x72000000 True   True   True  \Windows\System32\WWanAPI.dll
     508 explorer.exe         0x70610000 True   True   True  \Windows\System32\wer.dll
     508 explorer.exe         0x6f3a0000 True   True   True  \Windows\System32\zipfldr.dll
     508 explorer.exe         0x6fc20000 True   True   True  \Windows\System32\hcproviders.dll
     508 explorer.exe         0x73b70000 True   True   True  \Windows\System32\dui70.dll
     508 explorer.exe         0x71e60000 True   True   True  \Windows\System32\FXSST.dll
     508 explorer.exe         0x76460000 True   True   True  \Windows\System32\nsi.dll
     508 explorer.exe         0x72080000 True   True   True  \Windows\System32\wlanutil.dll
     508 explorer.exe         0x73690000 True   True   True  \Windows\System32\batmeter.dll
     508 explorer.exe         0x00890000 False  False  False \Windows\winsxs\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9\comctl32.dll.mui
     508 explorer.exe         0x732b0000 True   True   True  \Windows\System32\AudioSes.dll
     508 explorer.exe         0x750f0000 True   True   True  \Windows\System32\wintrust.dll
     508 explorer.exe         0x708c0000 True   True   True  \Windows\System32\wscinterop.dll
     508 explorer.exe         0x72e60000 True   True   True  \Windows\System32\thumbcache.dll
     508 explorer.exe         0x74af0000 True   True   True  \Windows\System32\cryptsp.dll
     508 explorer.exe         0x6e100000 True   True   True  \Windows\System32\SyncCenter.dll
     508 explorer.exe         0x751d0000 True   True   True  \Windows\System32\cfgmgr32.dll
     508 explorer.exe         0x737c0000 True   True   True  \Windows\System32\prnfldr.dll
     508 explorer.exe         0x04560000 False  False  False \Windows\System32\en-US\systemcpl.dll.mui
     508 explorer.exe         0x71b70000 True   True   True  \Windows\System32\NaturalLanguage6.dll
     508 explorer.exe         0x741f0000 True   True   True  \Windows\System32\authui.dll
     508 explorer.exe         0x74790000 True   True   True  \Windows\System32\credssp.dll
